,Date,Company,Price,Revenue,Free cash flow,Total Debt,ROE,EPS,PE ratio
8627,2009-09-30,Company_086,383.9972,294.3515,103.0192,318.937,3.278,5.9792,64.604
8628,2009-12-31,Company_086,386.2809,270.6049,105.6813,253.6652,-5.2428,5.7917,66.7859
8629,2010-03-31,Company_086,386.8058,238.381,99.3654,328.8251,-1.4714,7.2447,53.866
8630,2010-06-30,Company_086,390.2408,342.3167,110.06,85.8373,-12.2667,6.6453,59.6873
8631,2010-09-30,Company_086,396.6423,,104.579,156.9262,-15.8553,1.7911,224.865
8632,2010-12-31,Company_086,402.7642,341.6951,98.7722,,,,68.8191
8633,2011-03-31,Company_086,406.0398,360.8929,100.6315,135.2039,5.4478,7.2976,57.0102
8634,2011-06-30,Company_086,416.0382,477.0444,110.3733,209.8644,1.017,5.4827,76.3628
8635,2011-09-30,Company_086,-418.671,,112.9747,348.9624,10.0774,6.0066,
8636,2011-12-31,Company_086,412.965,339.5731,96.4586,,-4.1148,6.1285,67.0991
8637,2012-03-31,Company_086,411.2157,336.1622,109.0073,421.3352,4.0038,9.003,45.5734
8638,2012-06-30,Company_086,410.2976,239.9905,,262.6575,12.3064,7.5323,54.4097
8639,2012-09-30,Company_086,409.8313,,99.4858,253.0789,-6.3093,7.1172,
8640,2012-12-31,Company_086,-409.0178,217.2858,106.4934,263.9133,-1.5099,4.8552,83.6643
8641,2013-03-31,Company_086,406.209,387.481,96.9041,204.1292,-9.2846,5.4819,
8642,2013-06-30,Company_086,403.3845,,112.1825,256.7595,9.0377,7.6626,52.3373
8643,2013-09-30,Company_086,401.0378,341.2527,105.9755,188.1731,3.5118,,54.4469
8644,2013-12-31,Company_086,398.8944,257.4359,93.407,359.0763,,4.2216,93.9446
8645,2014-03-31,Company_086,396.5944,413.6288,106.0038,328.0963,8.6776,,47.5016
8646,2014-06-30,Company_086,397.2936,219.7496,91.9489,,-0.9862,4.9629,79.3385
8647,2014-09-30,Company_086,393.7478,311.9819,101.8084,229.6334,5.1967,6.8759,57.9647
8648,2014-12-31,Company_086,398.558,221.0744,107.8941,300.8256,5.3834,10.3721,38.5085
8649,2015-03-31,Company_086,399.4151,301.5039,107.5496,285.6497,8.4979,,68.6412
8650,2015-06-30,Company_086,403.8108,,102.4683,192.0859,14.8461,6.7876,59.7525
8651,2015-09-30,Company_086,405.5776,354.137,,267.9168,-6.5412,5.7401,70.75
8652,2015-12-31,Company_086,406.1098,259.0549,96.6441,290.8013,-12.2874,7.0163,58.9456
8653,2016-03-31,Company_086,413.5799,,105.9817,290.6884,-5.2174,8.8796,46.7247
8654,2016-06-30,Company_086,414.8964,302.4749,,,7.6274,6.5261,63.6583
8655,2016-09-30,Company_086,415.4379,272.6682,119.4618,260.4808,7.5107,6.471,64.7166
8656,2016-12-31,Company_086,418.7807,362.945,103.2408,,-0.174,8.6487,48.9908
8657,2017-03-31,Company_086,423.7042,508.4682,112.2437,,2.417,,81.4648
8658,2017-06-30,Company_086,424.5815,302.727,111.8754,318.7783,-2.1831,7.2089,59.0423
8659,2017-09-30,Company_086,425.6286,486.8002,102.93,347.7201,3.5911,5.9452,71.1084
8660,2017-12-31,Company_086,422.7511,342.1019,111.2335,,,6.6874,63.3602
8661,2018-03-31,Company_086,423.7154,373.7079,101.7313,253.5844,18.9119,5.878,72.9623
8662,2018-06-30,Company_086,428.8716,373.8863,109.6589,228.0904,,5.1824,83.438
8663,2018-09-30,Company_086,432.4114,228.4239,106.792,198.4749,11.8492,4.0892,106.1657
8664,2018-12-31,Company_086,434.1354,,111.4124,,,6.6827,65.1084
8665,2019-03-31,Company_086,-435.1017,167.133,111.0134,,14.8559,7.5371,57.04
8666,2019-06-30,Company_086,429.914,374.25,104.8935,,,8.546,
8667,2019-09-30,Company_086,435.5504,372.4434,108.6436,226.4359,7.4318,5.4382,
8668,2019-12-31,Company_086,436.802,245.7895,108.0431,192.1735,-8.2853,7.6446,57.288
8669,2020-03-31,Company_086,437.9449,,101.3951,,8.3174,8.2208,53.1883
8670,2020-06-30,Company_086,437.2523,330.8023,105.2351,257.3249,-5.3532,7.7729,55.5103
8671,2020-09-30,Company_086,431.479,,103.8803,301.7103,2.1395,,56.5755
8672,2020-09-30,Company_086,431.5605,341.4364,102.6297,,3.2382999999999997,7.5128,57.4434
8673,2020-12-31,Company_086,431.8422,,,254.4638,7.2745,4.1757,104.1336
8674,2021-03-31,Company_086,434.8352,312.1617,102.7854,,,7.1459,60.765
8675,2021-06-30,Company_086,434.2221,356.5537,105.7144,345.353,9.3193,7.0843,60.6898
8676,2021-09-30,Company_086,429.9455,415.8712,107.796,,14.0976,7.9953,53.7437
8677,2021-12-31,Company_086,-429.6962,336.2349,,209.2071,-1.8228,9.3022,
8678,2022-03-31,Company_086,432.4803,351.0867,116.155,184.4361,6.6255,6.9066,62.6824
8679,2022-06-30,Company_086,432.9232,405.9656,112.4453,187.7753,-4.6429,6.8223,63.6791
8680,2022-09-30,Company_086,434.4406,533.0532,108.3322,272.2649,-3.5827,7.6119,57.5299
8681,2022-12-31,Company_086,437.9131,352.969,101.4186,,9.2954,7.5703,
8682,2023-03-31,Company_086,442.2347,242.4946,108.7192,237.3315,12.9722,,53.9761
8683,2023-06-30,Company_086,444.824,309.0586,,214.624,-5.1945,8.497,52.8472
8684,2023-09-30,Company_086,449.0412,434.1697,105.1779,,25.6413,7.7039,
8685,2023-12-31,Company_086,457.8028,502.5177,104.5746,101.9931,4.2568,8.6836,52.6875
8686,2024-03-31,Company_086,457.5182,,116.1434,78.0982,,7.4057,60.6458
8687,2024-06-30,Company_086,449.1214,363.9287,107.4509,360.7565,,5.4112,81.6818
8688,2024-09-30,Company_086,441.998,,115.0193,221.263,3.8808,5.745,
8689,2024-12-31,Company_086,438.4494,,107.9893,353.3106,18.4217,3.8821,111.6191
8690,2000-03-31,Company_087,315.4598,199.5962,93.6463,407.5444,-9.1024,2.5567,122.9795
8691,2000-06-30,Company_087,314.4212,,86.9539,458.3598,-4.7669,4.5344,
8692,2000-09-30,Company_087,313.9514,333.8018,90.2802,221.6374,,4.8304,64.6315
8693,2000-12-31,Company_087,312.195,148.0311,98.017,348.8583,-2.2553,4.7766,65.0997
8694,2001-03-31,Company_087,310.958,113.7969,98.7957,451.7912,-3.6574,2.708,113.8921
8695,2001-06-30,Company_087,308.4212,124.6776,84.1143,485.583,,2.7189,112.4184
8696,2001-09-30,Company_087,305.6532,175.6229,93.4181,254.9035,-8.2269,6.9249,43.9481
8697,2001-12-31,Company_087,304.3367,211.8878,86.4636,352.2639,,,75.105
8698,2002-03-31,Company_087,305.9928,234.0257,97.9752,335.0666,-12.6002,4.1858,72.904
8699,2002-06-30,Company_087,305.1602,209.3199,98.1225,297.1929,-13.4643,,41.9724
8700,2002-09-30,Company_087,304.5288,164.1214,75.8709,394.6745,4.2959,5.3883,56.2192
8701,2002-12-31,Company_087,302.9232,381.2695,85.7639,397.0458,2.9056,4.3423,
8702,2003-03-31,Company_087,305.9826,275.0312,,504.2046,-11.7641,4.8046,64.1153
8703,2003-06-30,Company_087,308.0481,160.0295,78.3172,184.9492,-12.6396,,42.5608
8704,2003-09-30,Company_087,306.3078,225.0067,100.4249,407.4371,-11.8243,3.5871,
8705,2003-12-31,Company_087,308.0329,318.3436,,300.0455,,5.7387,54.0871
8706,2004-03-31,Company_087,310.3914,186.2267,83.3565,270.8314,3.8122,5.5282,56.1655
8707,2004-06-30,Company_087,310.4917,216.1297,,336.218,-1.319,4.7247,66.0585
8708,2004-09-30,Company_087,312.1097,,99.8422,369.0669,-12.2847,4.0411,78.2357
8709,2004-12-31,Company_087,316.1553,,98.2361,294.557,3.1425,5.5047,58.0339
8710,2005-03-31,Company_087,319.4599,307.9242,100.6551,290.6073,6.822,5.4268,
8711,2005-06-30,Company_087,331.4604,237.7727,105.3829,289.7705,-0.3801,6.7861,50.1029
8712,2005-09-30,Company_087,340.0011,478.1469,95.5967,307.6464,5.3427,3.7417,92.5492
8713,2005-12-31,Company_087,346.2898,212.998,101.7193,374.672,4.2961,,33.1708
8714,2006-03-31,Company_087,-341.3004,281.5298,94.4512,284.7379,-0.7217,6.4505,
8715,2006-06-30,Company_087,336.0531,379.8647,105.5421,308.9195,-0.4121,6.2724,
8716,2006-09-30,Company_087,335.483,,98.4764,,2.5244,8.4292,39.6745
8717,2006-12-31,Company_087,-334.4249,,,,0.7218,4.5978,72.3155
8718,2007-03-31,Company_087,332.4887,286.4721,85.8107,374.6593,-7.3532,4.0016,80.0387
8719,2007-06-30,Company_087,320.2811,265.6551,94.4902,365.6017,,4.5422,70.6499
8720,2007-09-30,Company_087,320.9036,170.309,,,10.3995,7.7466,
8721,2007-12-31,Company_087,313.6955,,,,-6.9388,4.8002,66.4973
8722,2008-03-31,Company_087,319.1985,168.426,87.9313,206.8222,-16.4434,8.5218,36.683
8723,2008-06-30,Company_087,312.6041,125.0442,87.7675,320.5541,6.5301,3.9605,79.211
8724,2008-09-30,Company_087,313.7189,240.1508,92.87,410.8235,-5.9964,0.7474,
8725,2008-12-31,Company_087,306.5822,158.8089,95.7624,364.9164,-5.8694,2.1611,143.0156
8726,2009-03-31,Company_087,309.0771,237.1963,93.5055,346.3069,-5.3296,5.4315,
8727,2009-06-30,Company_087,311.26,271.2094,96.5349,462.1582,7.2511,,55.8775
8728,2009-09-30,Company_087,313.78,,94.447,,-12.4988,5.4307,58.7453
8729,2009-12-31,Company_087,319.027,517.2981,86.6277,236.2985,,3.7207,87.3145
8730,2010-03-31,Company_087,324.8714,381.5574,104.3073,206.7619,0.5106,3.4725,
8731,2010-06-30,Company_087,324.4314,316.5176,105.0525,390.3855,6.653,3.2887,
8732,2010-09-30,Company_087,328.5721,314.6418,100.6961,245.5968,-5.8339,4.9287,66.943
8733,2010-12-31,Company_087,329.944,351.2286,91.2747,322.9053,24.1176,6.0724,55.2019
8734,2011-03-31,Company_087,335.2072,302.2462,92.093,,-0.3695,7.7171,44.499
8735,2011-06-30,Company_087,343.4019,280.3235,94.4462,320.2515,-1.14,6.9434,48.4169
8736,2011-09-30,Company_087,336.1774,286.1378,111.6748,417.5864,-8.781,,
8737,2011-12-31,Company_087,337.4351,251.4511,101.1944,284.5314,-1.5881,9.4213,35.7854
8738,2012-03-31,Company_087,337.1467,471.824,,300.7503,,6.0787,56.8419
8739,2012-06-30,Company_087,345.5227,,99.6049,266.3686,19.5561,2.4789,135.7962
8740,2012-09-30,Company_087,336.6226,367.4768,96.5804,,-17.1555,3.7749,
8741,2012-12-31,Company_087,336.5614,350.0658,,366.2004,-22.4329,5.6898,58.7033
8742,2013-03-31,Company_087,334.0108,335.309,98.0157,381.7724,-6.5469,3.5609,93.0768
8743,2013-06-30,Company_087,-331.4355,271.0461,,206.8365,0.9591,7.0195,46.3249
8744,2013-09-30,Company_087,325.1782,201.8124,89.7268,257.3705,10.7856,5.6595,58.1442
8745,2013-12-31,Company_087,329.0677,301.2395,96.0786,,-1.3745,,46.1946
8746,2014-03-31,Company_087,324.0399,310.8295,92.2311,362.2215,-4.9106,5.7091,57.5825
8747,2014-06-30,Company_087,328.746,465.005,102.8696,225.2303,-1.8788,1.9004,172.6459
8748,2014-09-30,Company_087,328.0888,326.1362,99.3936,276.7358,5.1938,7.4103,44.2611
8749,2014-12-31,Company_087,327.9883,,96.1925,357.9623,-12.6116,5.2542,62.6274
8750,2015-03-31,Company_087,329.0594,272.7017,92.0353,377.0489,6.9842,5.2385,62.4081
8751,2015-06-30,Company_087,326.9273,227.6531,98.6671,,-20.3622,,
8752,2015-09-30,Company_087,321.2436,297.1659,101.0482,304.2285,-4.0358,5.1437,63.9852
8753,2015-12-31,Company_087,329.1212,336.0572,95.4738,228.354,-1.8569,6.3297,52.7608
8754,2016-03-31,Company_087,333.9622,235.4631,101.7578,262.9451,-13.21,6.095,55.7107
8755,2016-06-30,Company_087,339.5587,267.5122,95.8184,358.8549,1.0562,5.8777,58.5011
8756,2016-09-30,Company_087,343.8545,240.762,,343.7704,,4.0678,85.3285
8757,2016-12-31,Company_087,347.0956,356.9098,,201.7292,3.9682,6.2344,56.0789
8758,2017-03-31,Company_087,349.6193,409.4804,,388.7013,4.4529,6.0234,58.1034
8759,2017-06-30,Company_087,349.9819,101.4016,,203.9774,5.5184,7.2357,48.606
8760,2017-09-30,Company_087,351.6979,296.6691,110.0901,272.3471,-2.4971,7.4097,47.567
8761,2017-12-31,Company_087,352.456,478.2333,96.2654,169.7137,4.376,6.2108,57.4739
8762,2018-03-31,Company_087,356.9594,395.4753,103.852,376.7379,14.4078,,58.7603
8763,2018-06-30,Company_087,358.2324,370.7107,109.2744,,,8.3099,
8764,2018-09-30,Company_087,360.282,242.3339,99.2535,256.112,6.3709,7.6389,
8765,2018-12-31,Company_087,360.4536,412.7718,103.3174,,-5.2096,5.7487,62.882
8766,2018-12-31,Company_087,359.71909999999997,411.8196,100.80430000000001,208.274,-6.2440999999999995,3.8975000000000004,92.2948
8767,2019-03-31,Company_087,361.4924,337.2987,109.0113,404.3573,-20.154,4.4962,80.5438
8768,2019-06-30,Company_087,362.1446,391.1312,100.8616,293.3667,-15.6833,8.9529,39.7102
8769,2019-09-30,Company_087,355.5219,518.3223,97.0761,402.2978,,,46.6427
8770,2019-12-31,Company_087,358.6115,239.0546,104.2702,245.6502,-3.3247,8.0665,45.0825
8771,2020-03-31,Company_087,363.6567,470.9465,105.9997,239.1124,-7.1145,5.3237,69.0032
8772,2020-06-30,Company_087,367.3519,341.0514,117.9128,275.6714,-0.3428,8.2673,45.1316
8773,2020-09-30,Company_087,373.1174,471.7978,123.3552,219.4592,4.9429,,63.7983
8774,2020-12-31,Company_087,375.9712,322.7264,111.6022,,7.0196,8.7529,42.9768
8775,2021-03-31,Company_087,376.1728,291.4486,110.2573,232.9929,-0.5127,7.0942,53.0594
8776,2021-06-30,Company_087,376.412,436.748,103.7837,265.6641,15.1169,5.4916,68.931
8777,2021-09-30,Company_087,378.5444,248.5452,,,5.3099,7.7831,
8778,2021-12-31,Company_087,382.5974,322.8916,118.4021,189.6477,,8.2882,46.2593
8779,2022-03-31,Company_087,383.4079,323.6393,103.0756,148.1238,-1.0439,8.4176,45.5829
8780,2022-06-30,Company_087,383.6968,341.2282,,223.7549,26.454,7.8505,49.5356
8781,2022-09-30,Company_087,388.8812,452.7067,127.8466,168.8615,,5.0625,77.3906
8782,2022-12-31,Company_087,391.7876,,108.5382,,14.3183,,39.2232
8783,2023-03-31,Company_087,394.0954,400.8777,103.7301,268.531,,8.9229,44.3414
8784,2023-06-30,Company_087,395.6528,358.1216,119.2695,235.1899,22.0245,8.3669,47.9556
8785,2023-09-30,Company_087,401.2377,407.2836,124.005,235.2587,,10.0846,39.7959
8786,2023-12-31,Company_087,401.3257,321.1948,111.3727,238.7559,15.8135,6.5549,61.607
8787,2024-03-31,Company_087,403.8253,331.0499,124.1561,171.4727,8.8889,8.0855,50.571
8788,2024-06-30,Company_087,408.8898,,124.6996,187.9673,12.8458,9.8352,
8789,2024-09-30,Company_087,404.694,306.9126,,123.6764,7.8662,11.4624,35.2918
8790,2024-12-31,Company_087,404.5299,438.6843,115.4034,236.6491,,7.8301,51.8383
8791,2000-03-31,Company_088,129.9147,282.1206,96.5349,631.5121,-4.1007,,
8792,2000-06-30,Company_088,132.2205,,90.1855,406.2085,6.7009,5.2551,25.4888
8793,2000-09-30,Company_088,133.9451,244.9075,97.2425,330.225,8.3395,4.0971,33.3752
8794,2000-12-31,Company_088,136.7424,,87.4473,374.7848,-12.311,3.6862,37.9364
8795,2001-03-31,Company_088,139.8416,102.9453,85.7785,466.9422,,5.4679,26.2808
8796,2001-03-31,Company_088,139.3812,104.7011,87.01299999999999,468.3962,2.6369,6.8699,20.2887
8797,2001-06-30,Company_088,143.6995,330.2275,86.801,426.2108,-8.6236,4.786,30.419
8798,2001-09-30,Company_088,145.5848,274.1229,91.3263,377.0226,2.039,6.523,23.6878
8799,2001-12-31,Company_088,154.5166,,92.2153,340.5347,,7.5767,20.8191
8800,2002-03-31,Company_088,157.7408,247.1229,103.7563,347.3887,-15.0412,4.9577,32.2997
8801,2002-06-30,Company_088,160.1319,324.0951,103.6552,311.0813,10.4676,6.4899,25.5061
8802,2002-09-30,Company_088,165.5329,325.7034,99.3404,411.9705,12.6046,7.1427,
8803,2002-12-31,Company_088,164.6603,,88.6583,379.274,,6.2628,26.949
8804,2003-03-31,Company_088,168.7772,325.4454,99.8901,252.2177,4.609,6.2791,
8805,2003-06-30,Company_088,165.8391,284.8868,97.4075,201.7044,-4.2061,5.868,28.9201
8806,2003-09-30,Company_088,169.703,206.9788,108.9316,213.1868,16.9965,,27.8753
8807,2003-12-31,Company_088,172.0275,152.9519,107.7063,259.4933,-14.4866,6.9077,25.7468
8808,2004-03-31,Company_088,177.8523,276.8843,104.3037,290.2264,-1.9628,5.2341,34.7185
8809,2004-06-30,Company_088,181.7217,,90.8701,265.0379,-12.9035,3.5151,52.1807
8810,2004-09-30,Company_088,183.4204,,105.0724,298.1512,-12.936,6.4713,29.2278
8811,2004-12-31,Company_088,189.1426,,99.5302,,-1.2814,5.9904,
8812,2005-03-31,Company_088,182.317,436.488,105.773,,-4.4965,8.8953,20.3702
8813,2005-06-30,Company_088,181.1993,365.0029,96.3758,310.3284,,6.746,26.9833
8814,2005-09-30,Company_088,182.0293,325.4986,106.7149,260.8614,8.1169,7.4194,25.1544
8815,2005-12-31,Company_088,186.6307,405.486,89.1472,167.1678,10.9427,5.4997,32.8298
8816,2006-03-31,Company_088,180.553,397.1066,91.8232,325.2611,2.363,4.815,35.9435
8817,2006-06-30,Company_088,173.0676,284.8926,94.7895,,-19.0387,4.3903,39.2882
8818,2006-09-30,Company_088,172.4859,300.2412,95.6119,260.327,-0.094,,48.2656
8819,2006-12-31,Company_088,168.7461,213.7801,99.5284,244.898,,,25.1021
8820,2007-03-31,Company_088,163.0329,295.3201,85.8696,,-12.3717,5.6685,28.3039
8821,2007-06-30,Company_088,160.4419,95.803,90.7466,279.0785,-2.7068,7.3867,21.1345
8822,2007-09-30,Company_088,156.1128,235.8074,90.6169,364.4515,-10.4814,,26.7317
8823,2007-12-31,Company_088,155.2586,189.8655,98.6346,355.7309,-13.3567,5.2798,29.3302
8824,2008-03-31,Company_088,154.8571,247.3131,92.6186,390.6666,-16.905,1.521,100.8121
8825,2008-06-30,Company_088,153.3359,,87.1684,293.0726,0.6816,7.8694,19.2598
8826,2008-09-30,Company_088,151.5632,,85.4197,,4.1122,4.6178,32.1479
8827,2008-12-31,Company_088,148.4524,186.4792,88.2939,305.4596,-8.9234,1.0414,141.3646
8828,2009-03-31,Company_088,-147.223,214.7681,83.3098,365.1987,2.271,5.1445,
8829,2009-06-30,Company_088,152.748,354.5806,105.9673,,8.4578,3.7556,
8830,2009-09-30,Company_088,-159.1969,,94.836,414.304,-4.5506,3.5562,43.9881
8831,2009-12-31,Company_088,156.4287,187.0853,88.1871,466.5143,,5.2542,29.2303
8832,2010-03-31,Company_088,153.5805,147.7033,85.7337,351.8233,-3.1223,,
8833,2010-06-30,Company_088,148.9306,329.9269,84.1356,356.1521,-15.1654,,23.7903
8834,2010-09-30,Company_088,147.031,212.0935,92.8845,479.4854,,4.1213,34.8697
8835,2010-12-31,Company_088,143.7098,265.7957,82.0916,412.182,,5.2547,
8836,2011-03-31,Company_088,149.2367,120.6678,91.3696,,,5.5382,26.9739
8837,2011-06-30,Company_088,-149.3877,97.3024,95.2095,519.8837,-19.2769,4.8881,
8838,2011-09-30,Company_088,-146.842,146.7119,85.4333,337.719,-18.0969,4.4474,31.3386
8839,2011-12-31,Company_088,139.3757,356.1767,83.7228,450.121,-4.1626,,31.8105
8840,2012-03-31,Company_088,142.1949,141.1255,95.6166,344.3732,-11.5272,6.7567,21.188
8841,2012-06-30,Company_088,143.1614,194.639,85.4632,483.4137,,6.0061,24.9017
8842,2012-09-30,Company_088,149.5634,255.3759,92.0771,271.3148,5.7908,3.6566,41.9311
8843,2012-12-31,Company_088,153.3243,205.8297,94.7446,423.2717,-2.3012,2.9918,51.4561
8844,2013-03-31,Company_088,153.9464,300.6267,,308.364,-11.4346,3.6448,42.9272
8845,2013-06-30,Company_088,156.4596,209.5351,89.2233,373.1671,,5.9438,
8846,2013-09-30,Company_088,161.9144,,94.8273,411.2809,,3.648,
8847,2013-12-31,Company_088,166.6536,506.5789,,270.81,-12.1495,4.4091,37.8585
8848,2014-03-31,Company_088,166.9222,224.3847,95.2706,198.2037,8.5402,3.479,49.1835
8849,2014-06-30,Company_088,171.11,378.0248,104.6555,269.1918,0.8105,7.5415,23.467
8850,2014-09-30,Company_088,-176.9762,258.0726,102.7809,237.3498,1.3766,7.4817,24.6694
8851,2014-12-31,Company_088,184.5686,211.7729,100.8158,169.8737,-8.138,7.8723,23.5289
8852,2015-03-31,Company_088,185.2273,332.9106,,111.1883,6.2896,,32.6625
8853,2015-06-30,Company_088,187.1619,232.8921,106.73,346.636,10.8382,3.6086,51.8856
8854,2015-09-30,Company_088,187.2352,311.2081,112.6438,363.9448,-0.2253,5.1855,36.2884
8855,2015-12-31,Company_088,188.1736,283.349,106.9454,205.8774,9.6208,4.4255,42.9132
8856,2016-03-31,Company_088,-189.9112,,98.8187,240.1183,-3.0817,4.2084,44.1914
8857,2016-06-30,Company_088,185.9737,220.968,112.673,311.8872,0.5838,8.4853,22.2602
8858,2016-09-30,Company_088,188.8849,397.3916,,314.5211,19.6076,6.1693,30.5353
8859,2016-12-31,Company_088,188.3828,368.1652,116.757,381.8967,-2.1019,7.0986,26.6539
8860,2017-03-31,Company_088,189.2046,331.6914,105.5684,291.8317,6.4053,8.5401,22.3729
8861,2017-06-30,Company_088,191.0677,,103.7117,148.5026,-0.2208,5.4212,36.6798
8862,2017-09-30,Company_088,198.8494,375.3837,111.6067,290.7534,5.058,,24.5702
8863,2017-12-31,Company_088,195.6165,378.5882,106.0256,183.2097,8.6727,4.5197,43.19
8864,2018-03-31,Company_088,-195.2053,390.3348,,231.4335,-5.6935,7.3069,26.6208
8865,2018-06-30,Company_088,194.5148,333.2706,107.7882,322.1059,,8.5771,22.4967
8866,2018-09-30,Company_088,192.956,266.1219,98.9915,171.1656,7.3059,,38.9497
8867,2018-12-31,Company_088,194.1507,,107.5117,229.0401,3.8986,8.2919,23.5333
8868,2019-03-31,Company_088,195.1363,342.7766,108.7777,,11.4573,6.9464,27.1088
8869,2019-06-30,Company_088,188.3096,,106.6824,179.4143,3.6309,,32.2345
8870,2019-09-30,Company_088,189.306,266.6586,114.01,210.1366,17.9023,,40.6983
8871,2019-12-31,Company_088,189.8304,420.9031,108.1178,369.0697,7.5501,7.0533,26.9183
8872,2020-03-31,Company_088,189.8636,,104.8906,250.357,,7.5059,
8873,2020-06-30,Company_088,-190.5621,395.1848,107.7615,,,,30.9082
8874,2020-09-30,Company_088,190.6896,404.6706,103.9147,312.502,-3.8546,,37.3174
8875,2020-12-31,Company_088,192.31,448.4991,,312.8903,15.1586,,23.9073
8876,2021-03-31,Company_088,192.8499,335.5934,110.759,149.5516,11.184,,21.9507
8877,2021-06-30,Company_088,196.8019,542.2471,101.6556,210.4636,11.1171,,22.879
8878,2021-09-30,Company_088,199.4332,309.1433,117.2718,,,,20.3846
8879,2021-12-31,Company_088,208.417,381.657,127.3569,164.1638,3.1056,6.6579,
8880,2022-03-31,Company_088,211.2239,,117.8114,144.594,9.4134,5.545,38.6301
8881,2022-06-30,Company_088,214.2046,412.2184,,176.7721,2.6113,,25.0227
8882,2022-09-30,Company_088,213.5775,550.9534,112.2017,234.1335,27.3532,7.2916,
8883,2022-12-31,Company_088,215.6067,393.2483,106.8802,154.6028,0.0878,9.595,22.4741
8884,2023-03-31,Company_088,215.6385,,111.572,248.3457,-5.5203,,35.0846
