Unnamed: 0,Date,Company,Price,Revenue,Free cash flow,Total Debt,ROE,EPS,PE ratio,Next_Quarter_Price,Return,Target
8159,2018-09-30,Company_081,314.4793,473.6961,111.5973,358.0325,2.9874,6.3948,48.9174,312.8177,-0.005283654599841774,0
8160,2018-12-31,Company_081,312.8177,365.6915,116.0438,170.8992,-5.5704,6.0156,50.6491,304.6829,-0.026004922355736215,0
8161,2019-03-31,Company_081,304.6829,297.1823,111.9685,244.6751,-16.7502,4.4903,67.85357325791149,304.3221,-0.0011841819806757785,0
8162,2019-06-30,Company_081,304.3221,321.7196,107.8932,305.4889,1.3965,5.1531,58.2383,300.1064,-0.013852756668017111,0
8163,2019-09-30,Company_081,300.1064,422.2114,105.2277,186.6046,-0.2218,8.1339,36.7772,299.1438,-0.003207529063025677,0
8164,2019-12-31,Company_081,299.1438,434.0197,116.1231,129.9123,-1.4403,7.7497,38.4348,297.8562,-0.00430428442775681,0
8165,2020-03-31,Company_081,297.8562,399.3131,109.7927,312.3933,5.6988,8.1955,36.0536,295.4786,-0.007982375387855043,0
8166,2020-06-30,Company_081,295.4786,359.4121,111.9018,321.0283,17.5863,7.3478,40.2784,295.958,0.0016224525227886391,1
8167,2020-09-30,Company_081,295.958,277.1985,104.1728,314.7406,-7.4215,6.940495565425799,42.6422,294.9365,-0.0034515032538400825,0
8168,2020-12-31,Company_081,294.9365,303.8223,110.1308,306.0207,-3.484,5.902720238881484,49.9662,301.2646,0.021455804893595568,1
8169,2021-03-31,Company_081,301.2646,280.50789999999995,110.67535,248.6447,2.9621,6.7065,45.0506,302.1306,0.0028745494824152667,1
8170,2021-06-30,Company_081,302.1306,280.50789999999995,111.2199,249.1678,9.976,8.6041,35.3592,304.2338,0.006961228025231335,1
8171,2021-09-30,Company_081,304.2338,257.1935,104.9888,248.6921,1.8325,8.593,35.906,308.5403,0.014155231930180107,1
8172,2021-12-31,Company_081,308.5403,237.2226,113.9462,316.0576,9.1295,7.710616018992877,40.015,306.2537,-0.007411025399275301,0
8173,2022-03-31,Company_081,306.2537,353.8723,110.7834,251.082,-6.3135,7.239908009496439,43.335499999999996,309.3005,0.009948614498371837,1
8174,2022-06-30,Company_081,309.3005,372.8841,105.9963,226.7446,6.0301,6.7692,46.656,315.8225,0.021086289870207102,1
8175,2022-09-30,Company_081,315.8225,391.8959,114.0984,243.2576,12.30865,5.4408,58.2191,316.7605,0.002970022718457324,1
8176,2022-12-31,Company_081,316.7605,426.5418,107.9462,243.2371,18.5872,7.1277,45.1634,321.9106,0.016258655987725773,1
8177,2023-03-31,Company_081,321.9106,358.4808,104.109,119.7394,13.159749999999999,5.3279,62.1145,330.9375,0.028041636404641575,1
8178,2023-06-30,Company_081,330.9375,484.9219,106.6455,304.7453,7.7323,7.2785,44.8263,326.27,-0.014103871576959451,0
8179,2023-09-30,Company_081,326.27,507.2969,109.182,154.2482,-0.4614,6.7708290099527675,48.1876,327.309,0.0031844791123917127,1
8180,2023-12-31,Company_081,327.309,434.8818,104.3368,203.8067,0.09115000000000004,7.8775,41.8491,329.6647,0.00719717453537775,1
8181,2024-03-31,Company_081,329.6647,362.4667,114.7191,125.871,0.6437,6.7618,49.1847,332.5792,0.008840800971411353,1
8182,2024-06-30,Company_081,332.5792,202.7373,115.7298,166.3987,25.5371,9.3389,36.4846,340.7247,0.024491910498311287,1
8183,2024-09-30,Company_081,340.7247,355.5941,112.2974,227.3386,-6.1946,5.58821590238142,60.972,336.1095,-0.013545246352847208,0
8185,2000-03-31,Company_082,171.9977,312.205,103.2931,115.6941,16.8627,6.265,27.1847,170.3132,-0.009793735613906547,0
8186,2000-06-30,Company_082,170.3132,268.20619999999997,98.6585,345.9304,11.2669,7.9259,20.6315,163.5225,-0.03987183612309549,0
8187,2000-09-30,Company_082,163.5225,224.2074,100.7832,254.4512,-11.2978,9.3389,18.2165,170.1227,0.040362641226742504,1
8188,2000-12-31,Company_082,170.1227,364.8798,113.1636,273.7067,-4.0471,4.5208,38.9113,175.9097,0.03401662447163122,1
8189,2001-03-31,Company_082,175.9097,542.9742,103.1546,333.6112,5.504449999999999,5.6143,31.5622,177.2012,0.007341835043775377,1
8190,2001-06-30,Company_082,177.2012,319.3688,107.0906,347.81375,15.056,7.8663,22.7615,179.0487,0.010426001629785783,1
8191,2001-09-30,Company_082,179.0487,354.039,106.3448,362.0163,-1.5436,8.514370631033335,21.029,180.0568,0.005630311753171138,1
8192,2001-12-31,Company_082,180.0568,388.7092,115.8888,106.1107,-0.25455000000000005,8.7748,20.7872,182.4035,0.013033109552096885,1
8193,2002-03-31,Company_082,182.4035,328.7817,116.9108,218.6399,1.0345,9.6137,18.97328812007864,177.2885,-0.02804222506695326,0
8194,2002-06-30,Company_082,177.2885,493.8391,114.6164,114.4659,20.866,8.392990711722545,21.1234,181.1829,0.021966455805086004,1
8195,2002-09-30,Company_082,181.1829,484.435,108.4014,236.5702,11.8501,7.3474,25.1218,184.5796,0.018747354192917818,1
8196,2002-12-31,Company_082,184.5796,445.9824,111.7715,228.2316,2.2794,9.1882,19.8486,182.3739,-0.011949857947465524,0
8197,2003-03-31,Company_082,182.3739,452.6657,103.8948,161.4847,-7.2913,7.4437,24.2198,180.2849,-0.011454489924270955,0
8198,2003-06-30,Company_082,180.2849,306.2387,109.2387,374.6005,-4.2305,7.6211,23.2377,177.0978,-0.01767813055890974,0
8199,2003-09-30,Company_082,177.0978,265.0897,97.6663,219.2136,-17.0273,6.3059,27.9432,176.2079,-0.005024907141703688,0
8200,2003-12-31,Company_082,176.2079,295.8493,107.9073,114.2812,6.3372,7.2052,23.972,172.7232,-0.01977607133391865,0
8201,2004-03-31,Company_082,172.7232,373.1454,105.8124,298.1081,7.11795,4.220893917548447,40.921,171.4447,-0.007402016637023745,0
8202,2004-06-30,Company_082,171.4447,298.3289,105.4605,327.0161,7.8987,8.1119,19.9664,161.9661,-0.05528663178272644,0
8203,2004-09-30,Company_082,161.9661,353.0542,100.1429,277.5216,-5.2632,4.3274,35.561,153.8872,-0.049880190978235595,0
8204,2004-12-31,Company_082,153.8872,314.122,97.31004999999999,268.7969,-6.2440999999999995,4.5237,34.0017,153.8149,-0.0004698246507832535,0
8205,2005-03-31,Company_082,153.8149,182.3826,94.4772,260.0722,-6.2440999999999995,1.9469,76.9669,149.8445,-0.025812843879233962,0
8206,2005-06-30,Company_082,149.8445,391.2976,102.1168,302.6807,-7.225,4.2711,35.083350893212526,146.6718,-0.02117328297001238,0
8207,2005-09-30,Company_082,146.6718,360.33715,100.5374,352.838,8.7149,4.0538,36.2165,146.8161,0.0009838292023416596,1
8208,2005-12-31,Company_082,146.8161,329.3767,100.8636,414.0258,-2.2644,5.5145,24.8958,137.2885,-0.06489479014903683,0
8209,2006-03-31,Company_082,137.2885,186.3608,100.4967,348.9557,-8.4767,2.9044,47.269143368682,135.0567,-0.01625627783827482,0
8210,2006-06-30,Company_082,135.0567,179.9754,87.9393,337.0182,6.369,4.2826334431552615,31.5359,133.6423,-0.010472638528854921,0
8211,2006-09-30,Company_082,133.6423,175.3314,96.2738,365.2544,-14.6811,3.8357,34.841697734442214,133.4002,-0.0018115521807092032,0
8212,2006-12-31,Company_082,133.4002,149.93295,85.231,252.4347,-17.9558,1.9005124537516547,70.1917,129.2387,-0.031195605403890082,0
8213,2007-03-31,Company_082,129.2387,124.5345,87.36619999999999,362.6765,-11.76935,5.1417,25.1337,129.2309,-6.03534390240937e-05,0
8214,2007-06-30,Company_082,129.2309,293.5257,89.5014,234.8437,-5.5829,4.7586,28.7058,136.5992,0.05701654944753929,1
8215,2007-09-30,Company_082,136.5992,172.8304,90.784,318.3884,-18.6626,4.9725,26.6184,132.3606,-0.031029464301401407,0
8216,2007-12-31,Company_082,132.3606,274.6672,93.5101,288.2623,-0.716,6.1733,21.1053,130.2899,-0.015644383600557994,0
8217,2008-03-31,Company_082,130.2899,243.7387,95.1081,422.0808,-12.5329,4.6064,28.284538902396665,126.1741,-0.03158955529169946,0
8218,2008-06-30,Company_082,126.1741,299.9385,91.7726,354.3084,-17.8583,3.8591,31.7475,122.5178,-0.028978213436830554,0
8219,2008-09-30,Company_082,122.5178,294.85605,93.017,486.0084,-1.6171,5.781,20.6721,119.5054,-0.024587447701476844,0
8220,2008-12-31,Company_082,119.5054,289.7736,86.3348,314.2633,0.02595000000000003,3.3639,33.4376,112.4791,-0.05879483270212051,0
8221,2009-03-31,Company_082,112.4791,139.4382,89.6648,362.9717,1.669,3.3688,35.1537,118.4243,0.05285604170019141,1
8222,2009-06-30,Company_082,118.4243,-10.207,78.7797,411.6801,-3.0875,5.4038,21.91500425626411,120.3126,0.01594520719142947,1
8223,2009-09-30,Company_082,120.3126,252.1216,96.8816,418.5991,-7.436,3.3243,38.0678,126.5472,0.05182000887687574,1
8224,2009-12-31,Company_082,126.5472,170.0342,90.3337,334.96325,4.3519,6.6908,19.3568,129.5127,0.02343394401456525,1
8225,2010-03-31,Company_082,129.5127,374.2378,90.138,251.3274,-1.1088,5.1179,25.6549,131.3003,0.013802507398888277,1
8226,2010-06-30,Company_082,131.3003,274.0993,103.7884,325.9897,-4.8451,7.458,17.6403,131.5605,0.001981716721134663,1
8227,2010-09-30,Company_082,131.5605,253.0136,78.6897,348.00525000000005,0.6815,4.829467864851768,27.2412,136.0658,0.03424508116037873,1
8228,2010-12-31,Company_082,136.0658,243.18775,96.0126,348.00525000000005,1.7474,6.8488,20.4119,-139.797,-2.0274220266959073,0
8229,2011-03-31,Company_082,-139.797,233.3619,83.3772,370.0208,-11.9036,2.6861,52.8653,142.004,-2.015787177121111,0
8230,2011-06-30,Company_082,142.004,423.2846,99.0209,276.2642,18.3789,7.6416,18.583019262981573,144.5734,0.018093856511084208,1
8231,2011-09-30,Company_082,144.5734,242.225,93.9553,270.6577,-0.7994,6.7951,21.6627,147.2005,0.01817139252448938,1
8232,2011-12-31,Company_082,147.2005,336.8802,82.4314,265.0512,0.1743,4.7826,30.77834232425877,151.0062,0.0258538523985992,1
8233,2012-03-31,Company_082,151.0062,229.0073,105.4747,439.3663,-15.7221,7.2764,20.7497,150.9819,-0.00016092054498431765,0
8234,2012-06-30,Company_082,150.9819,290.4114,90.8328,252.084,-0.1114,3.6025,41.0765,147.9768,-0.019903710312295705,0
8235,2012-09-30,Company_082,147.9768,174.8276,102.133,293.81195,-0.6917,4.6454,31.85447970034873,143.4503,-0.03058925453179146,0
8236,2012-12-31,Company_082,143.4503,286.7198,89.6018,335.5399,-13.021,3.958123172010375,36.242,138.964,-0.03127424620234325,0
8237,2013-03-31,Company_082,138.964,266.8744,91.716,415.6748,-11.99065,6.6385,20.5708,136.5599,-0.017300164071270253,0
8238,2013-06-30,Company_082,136.5599,312.4786,81.9469,423.2081,-10.9603,7.279,19.0275,138.5022,0.01422306255350208,1
8239,2013-09-30,Company_082,138.5022,290.0043,95.3716,377.8101,-7.0629,4.1615,33.28179742881172,132.2934,-0.04482816879443068,0
8240,2013-12-31,Company_082,132.2934,229.9392,86.5633,199.1179,-4.6129,3.4655,38.66739871440586,123.1301,-0.06926498222889421,0
8241,2014-03-31,Company_082,123.1301,396.1232,87.372,345.9483,-8.6083,2.7695,44.053,122.0038,-0.009147235322638416,0
8242,2014-06-30,Company_082,122.0038,215.0857,87.8581,336.0444,-4.748,4.3748,27.887857730639116,118.8289,-0.026022959940591964,0
8243,2014-09-30,Company_082,118.8289,213.324,77.838,492.8824,-2.2405,4.1027,28.1512,115.497,-0.02803947524550008,0
8244,2014-12-31,Company_082,115.497,211.5623,92.6427,350.8667,-2.504,3.703,32.3145,119.6619,0.036060676900698745,1
8245,2015-03-31,Company_082,119.6619,242.1081,86.3008,505.9408,-3.5153,3.0212,40.4392,122.1732,0.02098662982954467,1
8246,2015-06-30,Company_082,122.1732,227.93295,87.85095,421.6927,-3.8557,7.1622,17.2803,123.7649,0.013028225502810789,1
8247,2015-09-30,Company_082,123.7649,213.7578,89.4011,470.73260000000005,-2.5233,3.7605,34.5562,129.9492,0.04996812504999393,1
8248,2015-12-31,Company_082,129.9492,307.0503,89.7965,519.7725,-6.354,3.3908,38.2181,129.5917,-0.002751075035475305,0
8249,2016-03-31,Company_082,129.5917,263.9555,87.4837,291.9331,-8.7565,7.1461,19.4754,139.1721,0.07392757406531435,1
8250,2016-06-30,Company_082,139.1721,356.7466,86.0248,319.0373,-3.8665,4.7862,29.077786135138524,139.2126,0.00029100660261653476,1
8251,2016-09-30,Company_082,139.2126,122.7907,102.1515,346.1415,3.7207,6.3764,22.695,144.7134,0.039513664711383865,1
8252,2016-12-31,Company_082,144.7134,410.0872,103.2058,393.9651,3.6739,4.0856,35.4228,144.7231,6.702903808480034e-05,1
8253,2017-03-31,Company_082,144.7231,354.09475,95.8587,353.45500000000004,3.7036,6.6631,22.5986,150.5761,0.04044274894609091,1
8254,2017-06-30,Company_082,150.5761,298.1023,100.99395,312.9449,-4.2992,7.1533,21.3591,152.7875,0.014686261631161901,1
8255,2017-09-30,Company_082,152.7875,289.6912,106.1292,393.8496,-2.5884,3.9705,38.4806699408135,150.3271,-0.016103411601079885,0
8256,2017-12-31,Company_082,150.3271,351.7638,100.8974,385.7084,-2.415,4.966,30.4059,150.9942,0.004437656284196296,1
8257,2018-03-31,Company_082,150.9942,216.1687,100.50659999999999,274.3401,-8.98655,4.4448,34.3773,152.802,0.011972645306905736,1
8258,2018-06-30,Company_082,152.802,303.9515,100.1158,329.5906,-8.98655,5.0325,30.2262,152.1129,-0.004509757725684195,0
8259,2018-09-30,Company_082,152.1129,321.5078,96.9092,245.2623,-15.5581,8.7044,17.8274,155.176,0.02013701665013284,1
8260,2018-12-31,Company_082,155.176,137.8725,103.0251,211.7037,17.821,6.5092,23.9164,155.6776,0.0032324586276229876,1
8261,2019-03-31,Company_082,155.6776,162.10604999999998,111.5921,196.0479,8.9234,9.3166,16.709700963870944,155.9494,0.001745915918539242,1
8262,2019-06-30,Company_082,155.9494,186.3396,96.5424,180.3921,0.0258,8.3404,18.2055,151.8407,-0.026346366193137,0
8263,2019-09-30,Company_082,151.8407,386.3404,103.8609,330.921,2.6898,7.6641,19.5667,149.9612,-0.01237810415784442,0
8264,2019-12-31,Company_082,149.9612,408.281,99.9957,295.332,6.5552,8.2083,18.269458962269898,150.1562,0.0013003363536702934,1
8265,2020-03-31,Company_082,150.1562,424.2517,95.7732,350.9523,-7.1665,7.7214231720549,19.4467,150.7371,0.0038686381248325776,1
8266,2020-06-30,Company_082,150.7371,293.119,107.346,247.1747,6.1673,9.1106,16.545244001492765,159.8329,0.06034214536434625,1
8267,2020-09-30,Company_082,159.8329,299.553,107.6945,352.244,13.2748,7.3468,22.1654,162.8449,0.018844680913629175,1
8269,2020-12-31,Company_082,162.8449,165.5634,111.3764,262.6295,-13.2931,7.6586,21.464,164.3834,0.009447640055046239,1
8270,2021-03-31,Company_082,164.3834,398.5934,115.0583,355.747,-9.368,7.8052,21.5515,168.2132,0.0232979729096734,1
8271,2021-06-30,Company_082,168.2132,227.735,117.3134,263.4816,-3.19675,6.2559,27.7222,173.4285,0.03100410669317279,1
8272,2021-09-30,Company_082,173.4285,246.6663,108.963,168.0911,2.9745,8.6582,20.667,178.9403,0.03178139694456213,1
8273,2021-12-31,Company_082,178.9403,268.1903,108.3381,264.8698,3.3192500000000003,9.3821,19.1651,-179.8079,-2.0048485444586825,0
8274,2022-03-31,Company_082,-179.8079,289.7143,102.3658,243.094,3.664,6.5521,28.1666,184.5503,-2.0263748144547598,0
8275,2022-06-30,Company_082,184.5503,305.1364,119.7702,206.4994,-2.9494,6.646095003390666,27.87115,185.8627,0.0071113403771221,1
8276,2022-09-30,Company_082,185.8627,397.0536,111.5135,158.2129,3.8163,6.740090006781332,27.5757,188.6708,0.015108464474044682,1
8277,2022-12-31,Company_082,188.6708,477.2617,109.7844,246.8549,-3.1861,10.1945,18.8975,192.6502,0.021091764067359645,1
8278,2023-03-31,Company_082,192.6502,450.1401,108.1422,131.051,19.5974,7.5942,25.4532,193.2957,0.0033506323896886603,1
8279,2023-06-30,Company_082,193.2957,492.60344999999995,110.6245,115.5362,15.830200000000001,6.5404,30.6991,200.7852,0.03874633527802218,1
8280,2023-09-30,Company_082,200.7852,535.0668,128.0805,184.6697,12.063,6.829255579088019,29.8685,206.695,0.02943344429768723,1
8281,2023-12-31,Company_082,206.695,441.2271,117.59635,148.109,22.8822,7.118111158176038,29.0379,203.4738,-0.015584315053581276,0
8282,2024-03-31,Company_082,203.4738,376.6033,107.1122,49.9081,33.7014,7.2662207572841195,28.0027,-199.6695,-1.9813032439557328,0
8283,2024-06-30,Company_082,-199.6695,331.548,104.0652,141.1584,-1.4498,5.787303666818351,34.5013,189.9375,-1.9512594562514554,0
8284,2024-09-30,Company_082,189.9375,450.6769,114.1158,217.2155,-7.591,8.9754,21.16200949261314,193.0806,0.01654807502467919,1
8286,2000-03-31,Company_083,487.0425,257.7222,88.4371,445.6895,-11.2261,4.4114,109.0018,480.8528,-0.01270874718325406,0
8287,2000-06-30,Company_083,480.8528,226.1387,89.15305000000001,472.91445,-7.8163,5.4451,88.3093,480.8502,-5.40706012324243e-06,0
8288,2000-09-30,Company_083,480.8502,317.95,89.869,500.1394,-4.4065,3.4766,137.6344,478.4933,-0.004901526504512208,0
8289,2000-12-31,Company_083,478.4933,205.3712,89.9225,379.6776,-9.8174,2.8545,164.7031,470.1486,-0.01743953363610314,0
8290,2001-03-31,Company_083,470.1486,186.5124,83.4357,301.4742,-11.7747,5.6319,81.8035,460.706,-0.020084288244184862,0
8291,2001-06-30,Company_083,460.706,199.765,80.8929,415.9083,-20.5662,5.884,77.4029,455.4352,-0.01144070187928963,0
8292,2001-09-30,Company_083,455.4352,143.8118,76.5054,415.9083,-7.0278,2.3244,195.4311,454.2646,-0.0025702888138642685,0
8293,2001-12-31,Company_083,454.2646,87.8586,88.9715,530.3424,-9.2211,4.7303,95.7173,452.7697,-0.003290813327738884,0
8294,2002-03-31,Company_083,452.7697,186.39265,96.0409,290.3342,-12.9422,5.0317,92.1623,463.7314,0.024210321494569993,1
8295,2002-06-30,Company_083,463.7314,186.39265,93.4746,362.04,-25.9985,2.4083,191.8184,461.9509,-0.0038395070939772845,0
8296,2002-09-30,Company_083,461.9509,284.9267,78.7926,317.3635,-9.681,4.8258,94.9735,458.3237,-0.007851916729678448,0
8298,2002-12-31,Company_083,458.3237,286.5116,94.5759,565.323,-8.1506,5.292427589408301,86.5999,464.9197,0.014391575212017192,1
8299,2003-03-31,Company_083,464.9197,134.47,86.4943,439.44264999999996,3.6843,5.4984,84.8316,466.4416,0.0032734685151006,1
8300,2003-06-30,Company_083,466.4416,127.1573,97.221,313.5623,4.6547,4.1365,114.0435,471.7433,0.011366267502726993,1
8301,2003-09-30,Company_083,471.7433,125.03880000000001,91.4924,302.9312,5.6251,5.2727,90.1258,475.2054,0.00733894895804566,1
8302,2003-12-31,Company_083,475.2054,122.9203,90.0242,510.9034,-12.2055,4.9076,95.771,470.0093,-0.010934429617171861,0
8303,2004-03-31,Company_083,470.0093,216.5509,91.6815,442.00855,-13.29985,4.9513,96.4319,477.4674,0.01586798388882944,1
8304,2004-06-30,Company_083,477.4674,203.2854,80.3711,373.1137,-14.3942,6.476,74.2866,481.0765,0.0075588406663994485,1
8305,2004-09-30,Company_083,481.0765,219.19765,83.0105,333.7045,-5.5497,3.2233,149.3953,481.5391,0.000961593426409332,1
8306,2004-12-31,Company_083,481.5391,235.1099,87.2818,331.4825,3.2948,3.4918,138.6206,484.0317,0.0051763190154236315,1
8307,2005-03-31,Company_083,484.0317,342.4936,90.21000000000001,243.483,3.99,3.2101,151.8398,487.4159,0.006991690833472315,1
8308,2005-06-30,Company_083,487.4159,290.5078,93.1382,293.3853,-1.5013,6.9636,70.5522,491.2958,0.007960142457396166,1
8309,2005-09-30,Company_083,491.2958,256.16729999999995,90.221,309.8169,-15.9769,5.2599,93.8879,493.8406,0.005179771534786191,1
8310,2005-12-31,Company_083,493.8406,221.8268,90.1487,334.9501,-10.6887,4.2148,117.3852,494.756,0.0018536345533355842,1
8311,2006-03-31,Company_083,494.756,269.8442,96.1994,338.0525,-5.4005,7.569914716133553,65.3582,495.6181,0.0017424750786247261,1
8312,2006-06-30,Company_083,495.6181,277.5873,102.2501,416.5436,-8.8714,5.016763435244007,98.7924,500.2976,0.009441745569824753,1
8313,2006-09-30,Company_083,500.2976,241.5874,98.6587,268.52,4.3078,1.7475,288.6273,504.3891,0.00817813237561003,1
8314,2006-12-31,Company_083,504.3891,317.5518,90.8412,446.043,2.5508,4.4653,113.0148,504.6402,0.0004978299491404713,1
8315,2007-03-31,Company_083,504.6402,283.1602,96.98429999999999,315.9351,1.5532,5.8308,86.8464,506.3842,0.003455927609413654,1
8316,2007-06-30,Company_083,506.3842,266.46195,103.1274,355.3256,-7.0518,6.3287,80.0722,506.7516,0.000725536065303726,1
8317,2007-09-30,Company_083,506.7516,249.7637,93.3411,419.4406,-2.97615,4.3588,115.3971,502.9888,-0.0074253342268677,0
8318,2007-12-31,Company_083,502.9888,312.4561,102.8574,376.3463,1.0995,4.490449999999999,112.174026515004,503.5822,0.001179747938721447,1
8319,2008-03-31,Company_083,503.5822,257.49395,100.83625,398.2084,-5.6201,4.6221,108.95095303000801,500.9821,-0.005163208707535726,0
8320,2008-06-30,Company_083,500.9821,202.5318,100.83625,280.3428,-4.1863,6.7215,75.0729,504.6043,0.0072301984442159125,1
8321,2008-09-30,Company_083,504.6043,231.39355,98.8151,316.3883,0.9555,7.9699,63.3306,504.7382,0.000265356438698566,1
8322,2008-12-31,Company_083,504.7382,260.2553,98.254,381.8135,-11.5841,4.4588,114.3776,509.9815,0.010388157662724906,1
8323,2009-03-31,Company_083,509.9815,272.5278,100.5241,378.7053,-6.3515,8.3379,61.164261984432535,512.8276,0.005580790675740157,1
8324,2009-06-30,Company_083,512.8276,211.935,99.3418,329.8967,-7.0469,6.168657018033449,83.1344,513.2896,0.0009008875497340414,1
8325,2009-09-30,Company_083,513.2896,288.825,89.3509,377.743,8.2908,5.735028509016725,89.8885,511.9256,-0.002657369251198497,0
